\ComputerVision\Source\Image\_Methods\Functions\BCGLookup.vi;Treatment:BCG Lookup;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/bcg-lookup/README.md;0.5626;Applies a brightness, contrast, and gamma correction to an image. The correction is performed by computing and applying a lookup table. Brightness, Contrast, and Gamma control the changes made to the transfer function represented by the lookup table. Type : polymorphic .
\ComputerVision\Source\Image\_Methods\Functions\Exposure.vi;Treatment:Exposure;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/exposure/README.md;0.8226;Converts Src pixel values to the Dst image according to this formula ((a(*Src)(x,y)+ß)).​ Type : polymorphic .
\ComputerVision\Source\Image\_Methods\Functions\Hue.vi;Treatment:Hue;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/hue/README.md;0.8221;Adjust the hue in the image.​ Type : polymorphic .
\ComputerVision\Source\Image\_Methods\Functions\InverseImage.vi;Treatment:Inverse;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/inverse-2/README.md;0.7037;Inverts the pixel intensities of an image to compute the negative of an image. Type : polymorphic .
\ComputerVision\Source\Image\_Methods\Functions\LocalThreshold.vi;Treatment:Local Threshold;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/local-threshold/README.md;0.8427;Thresholds an image into a binary image based on the specified local adaptive thresholding method. Type : polymorphic .
\ComputerVision\Source\Image\_Methods\Functions\MagicWand.vi;Treatment:Magic Wand;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/magic-wand/README.md;0.8461;Creates an image mask by extracting a region surrounding a reference pixel, called the origin, and using a tolerance of intensity variations based on this reference pixel. Type : polymorphic .
\ComputerVision\Source\Image\_Methods\Functions\MultiThresholdImage.vi;Treatment:Multi Threshold;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/multi-threshold/README.md;0.9280;Performs thresholds of multiple intensity ranges to an image. Type : polymorphic .
\ComputerVision\Source\Image\_Methods\Functions\Noise.vi;Treatment:Noise;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/noise/README.md;0.8204;Fills the matrix dst with normally distributed random numbers with the specified mean vector and the standard deviation matrix. The generated random numbers are clipped to fit the value range of the output array data type.​ Type : polymorphic .
\ComputerVision\Source\Image\_Methods\Functions\NormalizeImage.vi;Treatment:Normalize;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/normalize/README.md;0.7295;Normalizes the norm or value range of an array. Type : polymorphic .
\ComputerVision\Source\Image\_Methods\Functions\PerspectiveTransform.vi;Treatment:Perspective Transform;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/perspective-transform/README.md;0.8429;Calculates a perspective transform from four pairs of the corresponding points. Type : polymorphic .
\ComputerVision\Source\Image\_Methods\Functions\Saturation.vi;Treatment:Saturation;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/saturation/README.md;0.8228;Adjust the saturation in the image.​ Type : polymorphic .
\ComputerVision\Source\Image\_Methods\Functions\ThresholdImage.vi;Treatment:Threshold;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/threshold/README.md;0.7179;Applies a threshold to an image. Type : polymorphic .
\ComputerVision\Source\Image\_Methods\Functions\UserLookup.vi;Treatment:User Lookup;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/user-lookup/README.md;0.8454;Performs a user-specified lookup-table transformation by remapping the pixel values in an image. Type : polymorphic .
\ComputerVision\Source\Image\_Methods\Functions\Value.vi;Treatment:Value;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/functions/treatment/value/README.md;0.8166;Adjust the value in the image.​ Type : polymorphic .
\ComputerVision\Source\Express\VisionMXSource.llb\VisionMX Source.vi;;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/installation-guide-computer-vision/computer-vision-installation/README.md;0.5762;
\ComputerVision\Source\VideoWriter\_Methods\CreateVideoWriter.vi;;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/video-writter/create-video-writer/README.md;1.0000;Creates a video reference. Type : polymorphic .
\ComputerVision\Source\VideoWriter\_Methods\WriteVideoFrame.vi;;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/video-writter/write-video-frame/README.md;0.7895;Write an image to the video. Type : polymorphic .
\ComputerVision\Source\VideoWriter\_Methods\ReleaseVideoWriter.vi;;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/video-writter/release-video-writer/README.md;0.9233;Close the VideoWriter reference. Type : polymorphic .
\ComputerVision\Source\Express\CV Examples ExpressSource.llb\CV Examples Express Source.vi;;;0.4017;
\ComputerVision\Source\SubVIs\TR_Get TIGR Version.vi;;https://graiphic.github.io/Graiphic-documentation/#/computer-vision/version/tr-get-tigr-version/README.md;1.0000;Get the version of TIGR toolkit Type : VI.
\Accelerator\Source\Palette\Acc Examples.vi;;https://graiphic.github.io/Graiphic-documentation/#/accelerator/quick_start-general/examples-guide/README.md;0.7773;
\Accelerator\Source\Express\Acc Inference ExecSource.llb\Acc Inference Exec Source.vi;;;0.3906;
\GenAI\Source\Palette\GEN Examples.vi;;;0.4225;
\DeepLearning\Source\Layer\Input\_Methods\add_to_graph.vi;Input;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/input-add-to-graph/README.md;0.8990;Setup and add the input layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Layer\Dense\_Methods\add_to_graph.vi;Dense;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/dense-add-to-graph/README.md;0.9790;Setup and add the dense layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Activation\ELU\_Methods\add_to_graph.vi;Activation:ELU;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/elu-add-to-graph/README.md;0.7207;Setup and add elu layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Activation\Exponential\_Methods\add_to_graph.vi;Activation:Exponential;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/exponential-add-to-graph/README.md;0.6890;Setup and add exponential layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Activation\GELU\_Methods\add_to_graph.vi;Activation:GELU;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/gelu-add-to-graph/README.md;0.7063;Setup and add gelu layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Activation\HardSigmoid\_Methods\add_to_graph.vi;Activation:HardSigmoid;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/hard-sigmoid-add-to-graph/README.md;0.7872;Setup and add hard sigmoid layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Activation\LeakyReLU\_Methods\add_to_graph.vi;Activation:LeakyReLU;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/leaky-relu-add-to-graph/README.md;0.8205;Setup and add leaky relu layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Activation\Linear\_Methods\add_to_graph.vi;Activation:Linear;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/linear-add-to-graph/README.md;0.6966;Setup and add linear layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Activation\PReLU\_Methods\add_to_graph.vi;Activation:PReLU;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/prelu-add-to-graph/README.md;0.7638;Setup and add prelu layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Activation\ReLU\_Methods\add_to_graph.vi;Activation:ReLU;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/relu-add-to-graph/README.md;0.7770;Setup and add relu layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Activation\SELU\_Methods\add_to_graph.vi;Activation:SELU;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/selu-add-to-graph/README.md;0.7205;Setup and add selu layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Activation\Sigmoid\_Methods\add_to_graph.vi;Activation:Sigmoid;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/sigmoid-add-to-graph/README.md;0.7094;Setup and add sigmoid layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Activation\SoftMax\_Methods\add_to_graph.vi;Activation:SoftMax;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/softmax-add-to-graph/README.md;0.7805;Setup and add softmax layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Activation\SoftPlus\_Methods\add_to_graph.vi;Activation:SoftPlus;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/softplus-add-to-graph/README.md;0.7929;Setup and add softplus layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Activation\SoftSign\_Methods\add_to_graph.vi;Activation:SoftSign;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/softsign-add-to-graph/README.md;0.7928;Setup and add softsign layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Activation\Swish\_Methods\add_to_graph.vi;Activation:Swish;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/swish-add-to-graph/README.md;0.7170;Setup and add swish layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Activation\TanH\_Methods\add_to_graph.vi;Activation:TanH;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/tanh-add-to-graph/README.md;0.7918;Setup and add tanh layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Activation\ThresholdedReLU\_Methods\add_to_graph.vi;Activation:ThresholdedReLU;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/thresholded-relu-add-to-graph/README.md;0.8204;Setup and add thresholded relu layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Layer\Conv1D\_Methods\add_to_graph.vi;Convolution:Convolution:1D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/conv-1d-add-to-graph/README.md;0.7413;Setup and add the convolution 1D layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Layer\Conv2D\_Methods\add_to_graph.vi;Convolution:Convolution:2D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/conv-2d-add-to-graph/README.md;0.7365;Setup and add the convolution 2D layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Layer\Conv3D\_Methods\add_to_graph.vi;Convolution:Convolution:3D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/conv-3d-add-to-graph/README.md;0.7403;Setup and add the convolution 3D layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\SubVIs\add_to_graph\conv_add_to_graph.vi;Convolution:Convolution:Automatic;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/conv-1d-add-to-graph/README.md;0.4720;Setup and add the convolution 1D layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\SubVIs\add_to_graph\conv_lstm_add_to_graph.vi;Convolution:ConvolutionLSTM:Automatic;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/conv-lstm-1d-add-to-graph/README.md;0.7562;Setup and add the convolution lstm 1D layer into the model during the definition graph step. Type : polymorphic .
\DeepLearning\Source\Layer\Conv1DTranspose\_Methods\add_to_graph.vi;Convolution:ConvolutionTranspose:1D;https://graiphic.github.io/Graiphic-documentation/#/deep-learning/architecture/layers/conv-1d-transpose-add-to-graph/README.md;0.8499;Setup and add the convolution 1D transpose layer into the model during the definition graph step. Type : polymorphic .
